"Plot","300","428.5","491","583","722","769.5","811","1115","1230.5","1418","1650.5","Stand"
"YC19:1204",0.028045,0.064599,0.088776,0.10094,0.18315,0.3018,0.2798,0.6605,0.61822,0.73495,0.69039,22
"YC19:1205",0.012021,0.044882,0.064237,0.071005,0.16789,0.27644,0.2455,0.5865,0.61273,0.71361,0.75013,27
"YC19:1206",0.034169,0.061796,0.081859,0.10199,0.14758,0.23719,0.20838,0.46723,0.47663,0.57981,0.67805,20
"YC19:1207",0.032206,0.07248,0.094299,0.10011,0.16954,0.27843,0.23129,0.68196,0.58021,0.70278,0.65106,25
"YC19:1208",0.032074,0.085379,0.10593,0.12923,0.19783,0.34568,0.27643,0.68183,0.65238,0.78062,0.77063,21
"YC19:1209",0.040436,0.10143,0.12193,0.13205,0.23646,0.39109,0.32567,0.65996,0.64171,0.73753,0.75877,23
"YC19:1210",0.032582,0.075376,0.095562,0.10643,0.20414,0.32109,0.25212,0.5715,0.57407,0.72073,0.74146,20
"YC19:1211",0.016843,0.035982,0.045547,0.058575,0.093253,0.16073,0.15093,0.36048,0.4164,0.53186,0.52418,15
"YC19:1213",0.041003,0.1063,0.14397,0.15869,0.26971,0.40001,0.36701,0.62227,0.61492,0.77839,0.6867,18
"YC19:1215",0.022457,0.061102,0.084244,0.11651,0.21162,0.34599,0.34387,0.62339,0.59421,0.77295,0.69324,16
"YC19:1216",0.027345,0.085294,0.10377,0.12751,0.19022,0.29618,0.29532,0.59759,0.63807,0.76405,0.76304,20
"YC19:1217",0.038296,0.080362,0.10827,0.1257,0.17676,0.31738,0.23905,0.69901,0.48751,0.65676,0.57187,17
"YC19:1218",0.030991,0.084959,0.1189,0.17315,0.26127,0.38828,0.31943,0.68356,0.73096,0.83013,0.75658,23
"YC19:1219",0.043219,0.076264,0.092647,0.13852,0.24114,0.34229,0.32796,0.5962,0.63963,0.72721,0.73224,17
"YC19:1220",0.0321,0.06565,0.09527,0.12893,0.27424,0.36196,0.35867,0.71453,0.62079,0.72882,0.66442,17
"YC19:1221",0.043909,0.09435,0.11427,0.14509,0.23953,0.37622,0.32979,0.67116,0.70563,0.74912,0.76182,19
"YC19:1222",0.031689,0.089515,0.12848,0.15246,0.28412,0.41549,0.36344,0.68315,0.65611,0.69094,0.71311,24
"YC19:1223",0.028328,0.073997,0.10528,0.10184,0.20049,0.29572,0.25791,0.59331,0.55686,0.64629,0.65635,22
"YC19:1224",0.0261,0.082288,0.10224,0.11405,0.22691,0.37372,0.31464,0.62935,0.60332,0.65693,0.62037,22
"YC19:1225",0.05376,0.12062,0.1449,0.14411,0.24368,0.42935,0.30919,0.70512,0.61509,0.75972,0.71512,21
"YC19:1226",0.032734,0.083134,0.10293,0.094744,0.20913,0.35352,0.29368,0.5913,0.54397,0.70544,0.70692,25
"YC19:1227",0.035374,0.077903,0.10977,0.11832,0.24475,0.34657,0.30464,0.6983,0.54079,0.73268,0.64457,22
"YC19:1228",0.024795,0.065295,0.071877,0.04953,0.17284,0.2947,0.24351,0.5356,0.55487,0.65932,0.7207,23
"YC19:1229",0.025435,0.068055,0.093699,0.077619,0.15597,0.25694,0.2,0.42998,0.3924,0.55993,0.58724,25
"YC19:1230",0.043245,0.10653,0.15627,0.12932,0.29762,0.42449,0.3573,0.61399,0.54772,0.6832,0.5344,21
"YC19:1232",0.056425,0.095193,0.12928,0.13763,0.25756,0.38841,0.33996,0.61691,0.5994,0.68727,0.67315,23
"YC19:1233",0.036711,0.12323,0.12533,0.08992,0.20416,0.32763,0.24477,0.56025,0.51541,0.67169,0.61412,24
"YC19:1235",0.029749,0.10518,0.12668,0.082745,0.26148,0.3857,0.30515,0.64993,0.56956,0.72811,0.71476,23
"YC19:1236",0.0079392,0.032033,0.038549,0.039108,0.11009,0.17228,0.14007,0.46889,0.46288,0.63285,0.6342,17
"YC19:1237",0.03074,0.081428,0.099644,0.099987,0.2357,0.33796,0.32631,0.58704,0.56471,0.74372,0.67084,24
"YC19:1238",0.023377,0.057405,0.076531,0.066739,0.17201,0.28423,0.23191,0.62144,0.56034,0.71871,0.6623,15
"YC19:1239",0.031609,0.083711,0.096723,0.089359,0.21039,0.32392,0.27922,0.55694,0.56464,0.71504,0.68633,21
"YC19:1241",0.043046,0.06513,0.074889,0.055265,0.1837,0.32285,0.23075,0.62059,0.56712,0.75157,0.73595,23
"YC19:1242",0.026732,0.063246,0.07483,0.09037,0.17068,0.28777,0.24675,0.59381,0.53527,0.75134,0.66835,19
"YC19:1243",0.01657,0.047831,0.066431,0.059484,0.142,0.23161,0.17628,0.44411,0.38368,0.69172,0.62396,18
"YC19:1244",0.034994,0.098022,0.11703,0.092553,0.25169,0.39815,0.36853,0.67525,0.62261,0.74858,0.73247,24
"YC19:1245",0.035237,0.079775,0.1082,0.082447,0.22947,0.31865,0.31271,0.67351,0.64952,0.79055,0.74621,24
"YC19:1246",0.020488,0.076129,0.098427,0.087976,0.17048,0.26975,0.25142,0.68542,0.57026,0.70564,0.52911,17
"YC19:1248",0.050911,0.15615,0.18184,0.17088,0.29448,0.50996,0.39272,0.72433,0.64061,0.7939,0.80635,25
"YC19:1249",0.058101,0.13727,0.16761,0.14764,0.28116,0.45751,0.38276,0.68276,0.61777,0.71071,0.67653,24
"YC19:1250",0.042933,0.10785,0.13183,0.14026,0.241,0.40864,0.34601,0.68365,0.67331,0.74721,0.68782,22
"YC19:1251",0.04828,0.12616,0.14836,0.15575,0.31534,0.44998,0.41337,0.60704,0.60513,0.66078,0.67854,25
"YC19:1252",0.037371,0.092261,0.10829,0.11501,0.21426,0.34464,0.31328,0.72145,0.5647,0.70349,0.63177,24
"YC19:1253",0.038362,0.083736,0.092873,0.1004,0.21999,0.3482,0.27295,0.60926,0.60733,0.75926,0.73967,23
"YC19:1254",0.043752,0.11428,0.12962,0.13592,0.22546,0.37581,0.26495,0.62548,0.59946,0.7778,0.72141,21
"YC19:1255",0.023945,0.040284,0.061192,0.08041,0.14561,0.26339,0.22912,0.62669,0.58767,0.72072,0.7077,22
"YC19:1256",0.047227,0.085527,0.12624,0.15437,0.23634,0.37699,0.34035,0.62019,0.64111,0.76357,0.7115,22
"YC19:1257",0.037268,0.11244,0.13193,0.13552,0.22879,0.39785,0.3257,0.60828,0.61933,0.68534,0.68018,20
"YC19:1258",0.031371,0.064175,0.09148,0.1164,0.17506,0.29692,0.27045,0.67046,0.58951,0.71889,0.63757,19
"YC19:1260",0.0072259,0.034405,0.047277,0.05136,0.078225,0.1501,0.11096,0.41345,0.43626,0.60645,0.67248,15
"YC19:1261",0.040711,0.075458,0.094525,0.096681,0.12924,0.2476,0.18005,0.58802,0.63777,0.76693,0.82195,23
"YC19:1262",0.029247,0.059215,0.078652,0.089493,0.14296,0.2259,0.20668,0.60969,0.6031,0.73502,0.75716,22
"YC19:1263",0.016781,0.048031,0.072595,0.088823,0.16154,0.25221,0.24455,0.60016,0.6538,0.77899,0.80208,22
"YC19:1264",0.019683,0.045195,0.0678,0.088237,0.13804,0.24043,0.17865,0.65935,0.59624,0.7166,0.67318,20
"YC19:1266",0.027087,0.052045,0.053885,0.053056,0.096013,0.16118,0.15747,0.35607,0.35218,0.51017,0.48091,18
"YC19:1267",0.014742,0.0368,0.046825,0.069879,0.1108,0.17804,0.15766,0.52011,0.55972,0.64342,0.71604,20
"YC19:1268",0.059022,0.11413,0.14726,0.1872,0.28,0.39361,0.38048,0.72613,0.7416,0.78162,0.75579,23
"YC19:1269",0.01752,0.048152,0.074891,0.075036,0.15471,0.24874,0.22779,0.65289,0.6263,0.73866,0.68177,18
"YC19:1270",0.018904,0.057004,0.087383,0.097977,0.14536,0.23387,0.19736,0.54398,0.58366,0.70598,0.62435,19
"YC19:1271",0.018256,0.035967,0.043552,0.050159,0.077407,0.1439,0.11852,0.3746,0.43017,0.56931,0.62984,15
"YC19:1272",0.010501,0.029698,0.047429,0.061434,0.12315,0.20227,0.15604,0.52019,0.55236,0.6315,0.62332,16
"YC19:1273",0.032203,0.071824,0.099789,0.11444,0.17797,0.27316,0.20521,0.50116,0.53636,0.65546,0.68811,19
"YC19:1274",0.033435,0.058578,0.080385,0.088838,0.17591,0.25477,0.21378,0.58788,0.56951,0.69374,0.7112,20
"YC19:1275",0.037872,0.073379,0.10856,0.1102,0.19675,0.31675,0.28077,0.56235,0.56891,0.69161,0.6983,27
"YC19:1276",0.015871,0.041758,0.056383,0.062076,0.15746,0.25246,0.21869,0.62818,0.53387,0.66917,0.69651,21
"YC19:1277",0.027594,0.059917,0.074905,0.091697,0.13417,0.20902,0.16719,0.49192,0.56429,0.7119,0.76814,17
"YC19:1278",0.046796,0.088135,0.10891,0.14994,0.2185,0.31918,0.28663,0.63617,0.61091,0.70979,0.67004,22
"YC19:1279",0.034293,0.045625,0.065079,0.074274,0.14734,0.23934,0.18355,0.51256,0.49457,0.63472,0.62332,18
"YC19:1280",0.03049,0.042094,0.060454,0.062209,0.092452,0.18714,0.12583,0.50109,0.43256,0.59653,0.55854,16
"YC19:1281",0.029849,0.076975,0.10377,0.11266,0.17981,0.30704,0.23286,0.61015,0.60744,0.69562,0.67271,26
"YC19:1283",0.018997,0.035537,0.060139,0.076944,0.11955,0.21117,0.17407,0.44749,0.46566,0.60684,0.73151,22
"YC19:1284",0.0098283,0.019356,0.018513,0.019788,0.030378,0.069237,0.048082,0.32277,0.34839,0.52768,0.30316,18
"YC19:1285",0.033012,0.049018,0.080434,0.094974,0.18118,0.27983,0.24848,0.58596,0.63071,0.71485,0.75228,26
"YC19:1286",0.055509,0.064149,0.087723,0.10689,0.18451,0.25403,0.27531,0.6256,0.63802,0.74436,0.70423,21
"YC19:1287",0.033223,0.050228,0.065517,0.074048,0.16001,0.25336,0.18999,0.55226,0.62079,0.68576,0.74197,25
"YC19:1288",0.050594,0.07162,0.082685,0.10057,0.15807,0.24651,0.20725,0.49756,0.58539,0.66026,0.70013,23
"YC19:1289",0.094927,0.08502,0.10103,0.095131,0.14028,0.22556,0.22601,0.52508,0.63407,0.75864,0.74167,17
"YC19:1290",0.040871,0.069071,0.083155,0.084001,0.15416,0.23014,0.20553,0.48579,0.56542,0.69383,0.65619,22
"YC19:1291",0.057928,0.074593,0.094898,0.11297,0.22921,0.349,0.35471,0.76382,0.72132,0.81142,0.70944,22
"YC19:1292",0.033839,0.058615,0.082556,0.083717,0.18961,0.28785,0.24392,0.5833,0.56374,0.74689,0.77966,21
"YC19:1293",0.034749,0.051492,0.062469,0.079762,0.14331,0.22032,0.19716,0.5249,0.56445,0.64736,0.69384,18
"YC19:1294",0.014894,0.032156,0.044428,0.047232,0.073746,0.13717,0.12185,0.34548,0.42657,0.48176,0.65092,23
"YC19:1295",0.032018,0.063738,0.084613,0.097725,0.13126,0.23933,0.1784,0.67517,0.51654,0.6532,0.61663,20
"YC19:1296",0.021559,0.05464,0.080067,0.079312,0.14285,0.23885,0.17714,0.5232,0.52448,0.6054,0.69737,19
"YC19:1297",0.040343,0.06158,0.084823,0.090833,0.14459,0.26584,0.21804,0.68819,0.6213,0.7228,0.61103,23
"YC19:1298",0.033235,0.043433,0.062482,0.07877,0.15295,0.27423,0.23573,0.57225,0.60875,0.6938,0.78136,26
"YC19:1299",0.043765,0.066799,0.081809,0.085225,0.13139,0.19695,0.18046,0.46969,0.50445,0.63147,0.62234,20
"YC19:1301",0.037028,0.078477,0.10831,0.12372,0.20988,0.2957,0.25132,0.67984,0.65104,0.76076,0.74886,20
"YC19:1302",0.012761,0.03374,0.048413,0.059378,0.099896,0.20074,0.16959,0.55635,0.55256,0.68441,0.74704,19
"YC19:1303",0.031662,0.061129,0.089813,0.10819,0.16105,0.28112,0.24103,0.56935,0.58456,0.68088,0.72236,20
"YC19:1305",0.020135,0.054635,0.076513,0.094276,0.1322,0.24224,0.17834,0.51498,0.5611,0.64264,0.62964,18
"YC19:1306",0.019894,0.052455,0.079692,0.095706,0.16175,0.23925,0.20227,0.49857,0.48053,0.61914,0.67501,22
"YC19:1308",0.04139,0.12276,0.1574,0.17031,0.25259,0.36709,0.3313,0.60117,0.57301,0.71401,0.71559,25
"YC19:1309",0.0091281,0.034765,0.044363,0.066739,0.11002,0.19192,0.16614,0.42645,0.45072,0.52507,0.53792,15
"YC19:1310",0.021044,0.054012,0.075964,0.097763,0.18842,0.27752,0.25713,0.54397,0.54942,0.66184,0.62366,25
"YC19:1311",0.033989,0.10731,0.12775,0.15552,0.24283,0.35892,0.31996,0.71887,0.63018,0.77005,0.73666,20
"YC19:1312",0.040872,0.089419,0.10512,0.13779,0.22569,0.38245,0.32794,0.67639,0.70921,0.78403,0.77095,24
"YC19:1313",0.0094188,0.037647,0.045111,0.038721,0.071081,0.13442,0.12335,0.43868,0.49361,0.5532,0.70956,20
"YC19:1314",0.017,0.051648,0.059167,0.074742,0.11252,0.17389,0.13036,0.63564,0.43086,0.56067,0.40005,16
"YC19:1315",0.011161,0.041226,0.048931,0.077447,0.12051,0.21192,0.15781,0.6104,0.6253,0.78763,0.81758,20
"YC19:1316",0.030449,0.088006,0.1108,0.1432,0.21041,0.32312,0.29763,0.62585,0.57818,0.70559,0.74652,21
"YC19:1317",0.041578,0.09741,0.12358,0.15638,0.22765,0.35295,0.28887,0.62928,0.60874,0.74715,0.76414,19
"YC19:1319",0.018653,0.054203,0.073901,0.077762,0.13687,0.21361,0.18555,0.47421,0.44653,0.65322,0.61358,18
"YC19:1320",0.013223,0.045577,0.063994,0.058929,0.10994,0.20837,0.17835,0.45053,0.42233,0.52306,0.51683,15
"YC19:1321",0.012906,0.036787,0.056738,0.045661,0.098759,0.17007,0.12322,0.46004,0.49434,0.60193,0.59159,25
"YC19:1322",0.023588,0.072576,0.088241,0.080527,0.15274,0.23103,0.19621,0.59277,0.48939,0.67058,0.60049,16
"YC19:1323",0.0033818,0.022471,0.032167,0.039402,0.11629,0.2054,0.18525,0.52397,0.50721,0.66083,0.72473,17
"YC19:1324",0.021588,0.06005,0.0799,0.073651,0.14832,0.25865,0.21131,0.505,0.4884,0.61555,0.57855,17
"YC19:1325",0.010633,0.037415,0.047457,0.043758,0.08357,0.16933,0.12301,0.46305,0.45487,0.57518,0.65791,20
"YC19:1326",0.016897,0.038849,0.047522,0.051654,0.081525,0.14979,0.10211,0.26918,0.29111,0.4689,0.41325,17
"YC19:1327",0.033937,0.091714,0.10838,0.10847,0.25487,0.38224,0.33235,0.63375,0.61019,0.74393,0.58182,22
"YC19:1328",0.018098,0.038808,0.038526,0.031204,0.07605,0.13571,0.11336,0.46567,0.48418,0.60754,0.71696,18
"YC19:1331",0.030449,0.073813,0.097927,0.073887,0.1416,0.25166,0.18295,0.55267,0.48182,0.63623,0.63353,24
"YC19:1332",0.041215,0.11204,0.14461,0.12534,0.25883,0.38896,0.32008,0.61333,0.56068,0.68505,0.66536,25
"YC19:1333",0.051731,0.13782,0.16163,0.18885,0.36578,0.48647,0.44148,0.65597,0.58648,0.74362,0.66277,22
"YC19:1334",0.026479,0.073764,0.087543,0.085899,0.17785,0.29779,0.28007,0.68011,0.67417,0.72195,0.73388,23
"YC19:1335",0.036619,0.076749,0.087512,0.086865,0.21606,0.31085,0.26353,0.56679,0.51956,0.6795,0.63764,17
"YC19:1336",0.028522,0.068929,0.085608,0.075397,0.18159,0.28851,0.2368,0.55731,0.53134,0.7082,0.70275,20
"YC19:1337",0.020568,0.057664,0.064104,0.056651,0.13419,0.25224,0.18901,0.58423,0.53061,0.72771,0.72957,16
"YC19:1338",0.037379,0.090184,0.12067,0.094497,0.24649,0.3979,0.28343,0.58764,0.53729,0.71856,0.71564,24
"YC19:1339",0.014579,0.041431,0.052542,0.053095,0.13931,0.24746,0.17657,0.50196,0.44804,0.66364,0.52769,16
"YC19:1340",0.032708,0.09406,0.099029,0.08006,0.19608,0.27143,0.25005,0.552,0.53248,0.70685,0.67416,25
"YC19:1344",0.041777,0.09838,0.11024,0.1036,0.2216,0.39419,0.31087,0.71546,0.65238,0.77679,0.70067,19
"YC19:1345",0.020802,0.044928,0.061678,0.063733,0.12002,0.20379,0.16155,0.57611,0.56628,0.65166,0.70106,17
"YC19:1346",0.057371,0.12947,0.15465,0.12284,0.23633,0.38235,0.32578,0.70685,0.57066,0.69302,0.64771,20
"YC19:1347",0.017807,0.070897,0.083657,0.081825,0.1696,0.2925,0.22743,0.56151,0.50788,0.61695,0.65463,22
"YC19:1348",0.023884,0.070568,0.097198,0.10177,0.1916,0.33165,0.25658,0.63844,0.54991,0.63723,0.66328,20
"YC19:1349",0.028758,0.061061,0.078215,0.092232,0.17021,0.27175,0.23247,0.56103,0.49914,0.65667,0.66134,20
"YC19:1350",0.028488,0.056218,0.0684,0.082765,0.16781,0.25781,0.24411,0.62811,0.62277,0.72863,0.77669,19
"YC19:1351",0.016662,0.056484,0.083722,0.097698,0.19486,0.31098,0.2715,0.71787,0.62528,0.74034,0.65338,23
"YC19:1353",0.0349,0.079379,0.099773,0.095305,0.17809,0.2903,0.22442,0.58738,0.59959,0.70596,0.75034,26
"YC19:1354",0.023879,0.06453,0.073127,0.088063,0.11205,0.21235,0.15432,0.62242,0.59868,0.73751,0.71117,22
"YC19:1355",0.027147,0.084607,0.12123,0.11838,0.1847,0.28795,0.24324,0.62928,0.62705,0.71361,0.72472,23
"YC19:1356",0.041472,0.079789,0.098517,0.12183,0.22434,0.32605,0.28177,0.75905,0.72315,0.82827,0.82459,18
"YC19:1357",0.057266,0.12096,0.14846,0.16284,0.31393,0.46273,0.39562,0.80073,0.75723,0.83395,0.78657,22
"YC19:1358",0.019419,0.038634,0.054112,0.069299,0.12166,0.24836,0.19432,0.73037,0.61688,0.72323,0.7041,24
"YC19:1359",0.040404,0.086407,0.11435,0.1232,0.19731,0.298,0.25363,0.60402,0.598,0.72625,0.71463,20
"YC19:1360",0.011583,0.047192,0.064464,0.084563,0.13642,0.23852,0.18266,0.56825,0.57877,0.72401,0.71924,15
"YC19:1361",0.031596,0.084884,0.10768,0.12115,0.17649,0.31086,0.24943,0.65107,0.56761,0.71799,0.70524,22
"YC19:1362",0.015429,0.040634,0.047341,0.068598,0.12048,0.2122,0.20129,0.5215,0.51436,0.69667,0.68145,16
"YC19:1363",0.041757,0.074188,0.10021,0.12368,0.18626,0.27814,0.26774,0.56381,0.59153,0.68825,0.64555,22
"YC19:1364",0.017239,0.039491,0.056581,0.075036,0.15001,0.23777,0.22449,0.49694,0.52011,0.65481,0.6275,17
"YC19:1365",0.023567,0.079496,0.096496,0.13449,0.18871,0.31095,0.26144,0.55949,0.57455,0.68763,0.73881,20
"YC19:1366",0.01498,0.047605,0.066586,0.074622,0.12841,0.19775,0.1761,0.61433,0.61317,0.75739,0.71764,21
"YC19:1367",0.03856,0.073805,0.10479,0.10984,0.16787,0.26252,0.21374,0.50262,0.46425,0.60976,0.63404,20
"YC19:1368",0.043369,0.082212,0.11151,0.10824,0.14684,0.26897,0.2031,0.62647,0.55358,0.71546,0.62688,16
"YC19:1369",0.031083,0.081278,0.11856,0.12896,0.20531,0.32613,0.27474,0.5791,0.54609,0.6359,0.64618,19
"YC19:1370",0.0088654,0.045789,0.061993,0.061501,0.10659,0.18806,0.1516,0.52995,0.48467,0.63116,0.62188,18
"YC19:1371",0.0279,0.05684,0.086978,0.099603,0.14401,0.24321,0.20432,0.48902,0.47222,0.57746,0.61298,19
"YC19:1372",0.028641,0.053862,0.072912,0.080915,0.14508,0.23368,0.2068,0.51851,0.46353,0.62591,0.69171,18
"YC19:1373",0.021161,0.033249,0.041119,0.042368,0.0722,0.10794,0.10184,0.28132,0.32395,0.51336,0.51959,16
"YC19:1375",0.032906,0.037838,0.045398,0.039549,0.060358,0.13103,0.099394,0.37157,0.44628,0.58368,0.70358,22
"YC19:1376",0.046024,0.078972,0.096971,0.075717,0.12308,0.2128,0.15637,0.44793,0.52767,0.65775,0.67838,18
"YC19:1377",0.08305,0.10118,0.11542,0.069852,0.077915,0.13809,0.095325,0.42538,0.469,0.63966,0.65712,23
"YC19:1379",0.061044,0.081985,0.11144,0.1346,0.21624,0.32993,0.2703,0.43264,0.53232,0.69043,0.64632,25
"YC19:1381",0.037084,0.056764,0.056706,0.058281,0.091955,0.13922,0.12805,0.36422,0.41771,0.57087,0.67379,18
"YC19:1382",0.071876,0.11267,0.14486,0.15817,0.23655,0.34503,0.28822,0.60853,0.6152,0.74688,0.63669,21
"YC19:1384",0.052531,0.061404,0.067672,0.079603,0.15248,0.27148,0.23972,0.61856,0.67364,0.7536,0.76305,18
"YC19:1386",0.030766,0.035496,0.041849,0.040741,0.071305,0.12168,0.11552,0.37042,0.42147,0.62299,0.65823,19
"YC19:1387",0.057377,0.073993,0.11588,0.1173,0.22232,0.31767,0.28111,0.57029,0.56502,0.72858,0.61587,18
"YC19:1388",0.053383,0.085744,0.11937,0.11632,0.19295,0.28341,0.27591,0.65268,0.69787,0.77376,0.80823,24
"YC19:1389",0.029409,0.043436,0.063071,0.06295,0.098695,0.1788,0.15934,0.54429,0.57731,0.71412,0.71602,17
"YC19:1390",0.05433,0.072781,0.097263,0.11691,0.18628,0.29034,0.27071,0.65024,0.68907,0.78245,0.76282,22
"YC19:1391",0.025971,0.035844,0.061298,0.069893,0.11563,0.20493,0.1789,0.54611,0.61081,0.71469,0.70024,24
"YC19:1392",0.031476,0.056812,0.071137,0.040551,0.071603,0.14857,0.1122,0.44532,0.49489,0.61675,0.65653,17
"YC19:1393",0.021843,0.071565,0.10079,0.1158,0.15804,0.28577,0.21835,0.66807,0.66039,0.7963,0.77674,20
"YC19:1394",0.024926,0.040836,0.053855,0.047659,0.091647,0.15914,0.13508,0.37484,0.36057,0.50682,0.52001,15
"YC19:1395",0.035487,0.054982,0.072886,0.093568,0.16612,0.25038,0.21886,0.60605,0.58051,0.73669,0.72999,21
"YC19:1396",0.035654,0.079215,0.11501,0.11346,0.19556,0.27829,0.26903,0.61942,0.53068,0.71886,0.78163,18
"YC19:1397",0.049331,0.097454,0.14623,0.1492,0.24571,0.35533,0.32905,0.66476,0.56034,0.73965,0.70936,23
"YC19:1398",0.017071,0.043528,0.058881,0.058789,0.11084,0.18007,0.15384,0.4775,0.47591,0.59367,0.61232,19
"YC19:1399",0.013668,0.02799,0.038325,0.032302,0.068619,0.11582,0.092403,0.44912,0.46834,0.64971,0.55479,18
"YC19:1400",0.054822,0.088189,0.1334,0.13577,0.24243,0.36205,0.34954,0.76105,0.8236,0.90594,0.84659,27
"YC19:1401",0.043074,0.074804,0.095206,0.091627,0.16241,0.28364,0.2419,0.67699,0.76123,0.83381,0.83298,20
"YC19:1402",0.018153,0.041349,0.063355,0.06551,0.098848,0.17618,0.11734,0.41549,0.47577,0.56781,0.58893,17
"YC19:1403",0.038694,0.096366,0.13503,0.14673,0.23312,0.37073,0.31407,0.63265,0.56098,0.68872,0.67714,25
"YC19:1404",0.038615,0.071897,0.098105,0.084897,0.15055,0.25094,0.1934,0.50691,0.5201,0.69949,0.7326,21
"YC19:1405",0.023311,0.065568,0.097356,0.11731,0.17729,0.28317,0.23289,0.55417,0.59588,0.71253,0.64139,22
"YC19:1406",0.015826,0.031937,0.050016,0.044735,0.095492,0.14928,0.1174,0.4258,0.48581,0.61039,0.60723,19
"YC19:1407",0.027543,0.10557,0.13589,0.13046,0.17569,0.29542,0.22612,0.5952,0.54639,0.69978,0.59682,25
"YC19:1408",0.03049,0.083401,0.11212,0.13278,0.20444,0.30984,0.24098,0.6449,0.60607,0.72701,0.67829,19
"YC19:1409",0.018563,0.05296,0.070586,0.091508,0.15568,0.2841,0.22989,0.62789,0.62076,0.76448,0.68489,24
"YC19:1410",0.032444,0.066759,0.084185,0.10651,0.19898,0.32641,0.29183,0.69835,0.74248,0.81367,0.82752,24
"YC19:1412",0.031546,0.093776,0.11623,0.14594,0.23783,0.38423,0.33136,0.60826,0.61516,0.76955,0.6989,21
"YC19:1413",0.021854,0.05806,0.074765,0.092659,0.17391,0.28706,0.24831,0.6666,0.5767,0.73056,0.7199,24
"YC19:1414",0.054894,0.12976,0.16644,0.19012,0.27755,0.41259,0.34684,0.7247,0.58178,0.71379,0.6965,23
"YC19:1415",0.03017,0.073874,0.099822,0.11194,0.20262,0.31868,0.2659,0.63714,0.59602,0.70581,0.73359,21
"YC19:1416",0.027744,0.056387,0.066634,0.077606,0.14837,0.27905,0.22734,0.60485,0.61024,0.70863,0.63659,18
"YC19:1417",0.008496,0.025773,0.035815,0.040297,0.075359,0.14284,0.10399,0.46802,0.49344,0.66854,0.66646,19
